Date,Open,High,Low,Close,Volume,EMA-12,EMA-26,MACD,Signal
2022-01-26,952.4300,987.6900,906.0000,937.4100,34955800,987.8491,1015.9517,-28.1026,-11.3276
2022-01-27,933.3600,935.3900,829.0000,829.1000,49036500,963.4262,1002.1108,-38.6847,-16.7990
2022-01-28,831.5600,857.5000,792.0100,846.3500,44929700,945.4144,990.5730,-45.1586,-22.4709
2022-01-31,872.7100,937.9900,862.0500,936.7200,34812000,944.0768,986.5839,-42.5071,-26.4781
2022-02-01,935.2100,943.7000,905.0000,931.2500,24379400,942.1035,982.4851,-40.3816,-29.2588
2022-02-02,928.1800,931.5000,889.4100,905.6600,22264300,936.4968,976.7943,-40.2976,-31.4666
2022-02-03,882.0000,937.0000,880.5200,891.1400,26285200,929.5188,970.4496,-40.9308,-33.3594
2022-02-04,897.2200,936.5000,881.1700,923.3200,24541800,928.5652,966.9585,-38.3933,-34.3662
2022-02-07,923.7900,947.7700,902.7100,907.3400,20331500,925.2998,962.5423,-37.2426,-34.9415
2022-02-08,905.5300,926.2900,894.8000,922.0000,16909700,924.7921,959.5392,-34.7471,-34.9026
2022-02-9,935.0000,946.2700,920.0000,932.0000,17419800,925.9010,957.4992,-31.5982,-34.2417
2022-02-10,908.3700,943.8100,896.7000,904.5500,22042300,922.6162,953.5771,-30.9608,-33.5855
2022-02-11,909.6300,915.9600,850.7000,860.0000,26548600,912.9830,946.6454,-33.6625,-33.6009
2022-02-14,861.5700,898.8800,853.1500,875.7600,22585500,907.2564,941.3947,-34.1383,-33.7084
2022-02-15,900.0000,923.0000,893.3800,922.4300,19095400,909.5908,939.9899,-30.3991,-33.0465
2022-02-16,914.0500,926.4300,901.2100,923.3900,17098100,911.7137,938.7603,-27.0465,-31.8465
2022-02-17,913.2600,918.5000,874.1000,876.3500,18392800,906.2731,934.1373,-27.8641,-31.0501
2022-02-18,886.0000,886.8700,837.6100,856.9800,22833900,898.6896,928.4219,-29.7323,-30.7865
2022-02-22,834.1300,856.7300,801.1000,821.5300,27762700,886.8189,920.5040,-33.6851,-31.3662
2022-02-23,830.4300,835.3000,760.5600,764.0400,31752300,867.9298,908.9141,-40.9842,-33.2898
2022-02-24,700.3900,802.4800,700.0000,800.7700,45107400,857.5975,900.9034,-43.3059,-35.2930
2022-02-25,809.2300,819.5000,782.4000,809.8700,25355900,850.2548,894.1602,-43.9053,-37.0155
2022-02-28,815.0100,876.8600,814.7100,870.4300,33002300,853.3587,892.4024,-39.0437,-37.4211
2022-03-01,869.6800,889.8800,853.7800,864.3700,24922300,855.0528,890.3259,-35.2732,-36.9915
2022-03-02,872.1300,886.4800,844.2700,879.8900,24881100,858.8739,889.5529,-30.6790,-35.7290
2022-03-03,878.7700,886.4400,832.6000,839.2900,20541200,855.8610,885.8297,-29.9687,-34.5770
2022-03-04,849.1000,855.6500,825.1600,838.2900,22333200,853.1577,882.3082,-29.1505,-33.4917
2022-03-07,856.3000,866.1400,804.5700,804.5800,24164700,845.6842,876.5506,-30.8664,-32.9666
2022-03-08,795.5300,849.9900,782.1700,824.4000,26799700,842.4097,872.6876,-30.2778,-32.4289
2022-03-9,839.4800,860.5600,832.0100,858.9700,19728000,844.9575,871.6715,-26.7140,-31.2859
2022-03-10,851.4500,854.4500,810.3600,838.3000,19549500,843.9332,869.1995,-25.2663,-30.0820
2022-03-11,840.2000,843.8000,793.7700,795.3500,22272800,836.4589,863.7292,-27.2703,-29.5196
2022-03-14,780.6100,800.7000,756.0400,766.3700,23717400,825.6760,856.5174,-30.8414,-29.7840
2022-03-15,775.2700,805.5700,756.5700,801.8900,22280400,822.0166,852.4709,-30.4543,-29.9180
2022-03-16,809.0000,842.0000,802.2600,840.2300,28009600,824.8187,851.5642,-26.7455,-29.2835
2022-03-17,830.9900,875.0000,825.7200,871.6000,22194300,832.0158,853.0483,-21.0325,-27.6333
2022-03-18,874.4900,907.8500,867.3900,905.3900,33408500,843.3041,856.9255,-13.6213,-24.8309
2022-03-21,914.9800,942.8500,907.0900,921.1600,27327200,855.2820,861.6836,-6.4016,-21.1451
2022-03-22,930.0000,997.8600,921.7500,993.9800,35289500,876.6201,871.4833,5.1368,-15.8887
2022-03-23,979.9400,1040.7000,976.4000,999.1100,40161500,895.4647,880.9371,14.5276,-9.8055
