Date,Open,High,Low,Close,Volume,EMA-12,EMA-26,MACD,Signal
2022-02-9,256.1763,267.2045,253.4868,267.0045,52428200,248.5425,255.1687,-6.6262,-10.9529
2022-02-10,259.9057,269.2041,255.9564,258.1960,51320000,250.0277,255.3930,-5.3653,-9.8354
2022-02-11,259.1159,261.4754,237.6895,239.4492,60547200,248.4002,254.2119,-5.8117,-9.0307
2022-02-14,239.2992,248.7076,237.5095,242.6287,44042400,247.5123,253.3539,-5.8416,-8.3929
2022-02-15,249.4475,265.4048,247.7978,264.9049,69986900,250.1881,254.2096,-4.0215,-7.5186
2022-02-16,262.5453,265.7747,255.4765,265.0648,73267600,252.4768,255.0136,-2.5368,-6.5222
2022-02-17,256.2563,257.8061,241.6088,245.0283,81059500,251.3309,254.2740,-2.9431,-5.8064
2022-02-18,246.6380,249.8174,230.9607,236.3797,76125500,249.0307,252.9485,-3.9178,-5.4287
2022-02-22,230.3108,240.5990,229.9608,233.8602,63342200,246.6968,251.5345,-4.8378,-5.3105
2022-02-23,237.9795,241.5089,222.9720,223.8319,56651100,243.1791,249.4825,-6.3034,-5.5091
2022-02-24,210.1142,237.9595,208.8644,237.4395,73580100,242.2961,248.5904,-6.2943,-5.6661
2022-02-25,237.1696,242.1287,233.7702,241.5289,52886600,242.1780,248.0673,-5.8893,-5.7108
2022-02-28,239.8791,246.6080,237.0296,243.8085,47639300,242.4289,247.7519,-5.3230,-5.6332
2022-03-01,242.8686,243.7285,231.2806,234.7300,41205600,241.2444,246.7873,-5.5428,-5.6151
2022-03-02,237.5600,244.0900,234.1500,242.2000,38964200,241.3914,246.4475,-5.0560,-5.5033
2022-03-03,242.6200,243.2600,234.6900,237.1400,36509500,240.7374,245.7580,-5.0207,-5.4068
2022-03-04,233.8400,236.8000,224.8200,229.3600,43141500,238.9870,244.5434,-5.5564,-5.4367
2022-03-07,228.1700,230.3300,213.3000,213.5200,45082100,235.0690,242.2453,-7.1763,-5.7846
2022-03-08,213.0900,223.7300,206.5000,215.1400,55746700,232.0030,240.2375,-8.2345,-6.2746
2022-03-9,223.8700,232.2000,222.4700,230.1400,49274200,231.7164,239.4896,-7.7732,-6.5743
2022-03-10,225.3100,227.8800,218.8200,226.5800,42806600,230.9262,238.5333,-7.6071,-6.7809
2022-03-11,230.2200,231.4500,220.4600,221.0000,36659300,229.3991,237.2345,-7.8355,-6.9918
2022-03-14,218.6900,222.6200,211.5900,213.3000,38535400,226.9223,235.4616,-8.5393,-7.3013
2022-03-15,215.1800,230.3800,213.2200,229.7300,49199600,227.3542,235.0371,-7.6828,-7.3776
2022-03-16,235.0000,245.9700,231.7200,244.9600,67142200,230.0628,235.7721,-5.7093,-7.0439
2022-03-17,241.2000,248.4200,239.0600,247.6600,47194100,232.7701,236.6527,-3.8826,-6.4117
2022-03-18,247.9900,265.6900,246.2400,264.5300,72977200,237.6562,238.7177,-1.0614,-5.3416
2022-03-21,265.0700,271.5200,259.6700,267.3400,59172700,242.2230,240.8378,1.3851,-3.9963
2022-03-22,267.2700,272.3800,260.7200,265.2400,54700700,245.7640,242.6454,3.1186,-2.5733
2022-03-23,261.2600,266.1200,255.7500,256.3400,50083200,247.3911,243.6598,3.7313,-1.3124
