Date,Open,High,Low,Close,Volume,EMA-12,EMA-26,MACD,Signal
2021-06-18,84.2800,85.7700,83.4800,84.6500,58736800,81.6379,80.5260,1.1119,0.6952
2021-06-21,83.4900,84.1900,82.2100,82.5900,44417100,81.7844,80.6789,1.1055,0.7773
2021-06-22,82.9000,84.0400,82.4800,83.5800,32107700,82.0606,80.8938,1.1668,0.8552
2021-06-23,83.8300,84.4900,83.1600,83.8200,25992400,82.3313,81.1106,1.2207,0.9283
2021-06-24,84.3900,87.1400,84.3700,86.1000,42217700,82.9111,81.4801,1.4309,1.0288
2021-06-25,86.3400,86.3600,85.1000,85.6200,27804500,83.3278,81.7868,1.5410,1.1313
2021-06-28,86.3800,88.0000,86.1500,87.0800,30262000,83.9051,82.1789,1.7262,1.2503
2021-06-29,87.4100,90.3000,86.6600,89.5200,46181000,84.7689,82.7227,2.0463,1.4095
2021-06-30,90.8200,94.3400,90.6000,93.9300,70721500,86.1783,83.5529,2.6255,1.6527
2021-07-01,94.0400,94.1800,91.7000,93.3100,58059000,87.2755,84.2756,2.9999,1.9221
2021-07-02,93.2800,95.2700,92.2100,94.7000,51316700,88.4177,85.0478,3.3700,2.2117
2021-07-06,94.8800,95.4100,93.3200,94.4700,44930100,89.3489,85.7457,3.6031,2.4900
2021-07-07,95.0200,95.4400,90.3100,90.5400,51498500,89.5321,86.1009,3.4313,2.6782
2021-07-08,87.8600,90.3400,87.4500,89.7400,45673500,89.5641,86.3704,3.1937,2.7813
2021-07-9,90.0400,91.2600,88.5300,90.9000,35278400,89.7696,86.7059,3.0637,2.8378
2021-07-12,91.2200,91.9000,89.6500,90.8100,28526600,89.9297,87.0099,2.9197,2.8542
2021-07-13,90.4800,91.4100,89.8300,90.2600,30367600,89.9805,87.2507,2.7298,2.8293
2021-07-14,90.7600,91.4000,88.9400,89.0500,28108500,89.8373,87.3840,2.4534,2.7541
2021-07-15,89.7800,89.7800,86.1800,86.9300,38944700,89.3901,87.3503,2.0397,2.6112
